label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,8_post,8_pre,9_post,9_pre,10_post,10_pre,11_post,12_post,12_pre,13_post,13_pre,14_post,14_pre,15_post,15_pre,16_post,16_pre,17_post,17_pre,19_post,19_pre,20_post,20_pre,21_post,21_pre,22_post,22_pre,23_post,23_pre,24_post,24_pre,25_post,25_pre,26_post,26_pre,27_post,27_pre,28_post,28_pre,29_post,29_pre,30_post,30_pre,31_post,31_pre,32_post,32_pre,33_post,33_pre,blank1,blank2,blank3,blank4,gen_02_post,gen_02_pre,gen_02_pre_241103200910,gen_03_post,gen_03_pre,gen_04_post,gen_04_pre,gen_05_post,gen_05_pre,gen_06_post,gen_06_pre,gen_07_post,gen_07_pre
g,820,820,56,158.061432,3.528,0.855704,[M-H]-,,Indole-3-acetylaldehyde,Indole-3-acetylaldehyde,C10H9NO,0.668,1.834208,158.061432,1804792.38,8455051.00,11049213.00,5542910.50,2511035.25,2577437.25,3426395.75,1008769.31,1085766.50,184254.73,204686.64,23369472.00,3552483.00,3641907.75,4249936.50,21249330.00,9295059.00,37812.25,972321.31,24896520.00,2731279.00,397301.75,418401.66,3352005.00,10357147.00,4770562.50,2725361.00,13035667.00,2890492.75,15766313.00,5329169.00,6919566.50,1633688.62,3754359.75,1384303.88,85412.12,273175.78,501815.34,3913350.75,6400368.00,2043089.38,950244.50,442180.09,11066809.00,1644716.38,7450.29,208491.50,4683914.00,915076.31,14577.34,3841.47,1434.03,5313.52,625315.81,4307004.50,2575439.25,17659272.00,4067086.25,11849989.00,2699926.75,2883288.25,5915897.50,7405884.00,10014899.00,1271867.62,360353.72
g,831,831,60,159.066650,10.622,0.834294,[M-H]-,,3-Methyladipic acid,3-Methyladipic acid,C7H12O4,0.788,2.302254,159.066650,48839340.00,17295550.00,8183012.00,4991875.50,1903413.00,981773.06,323655.75,7877335.50,4837029.50,6286889.50,2826067.25,1332404.38,3243597.00,965977.25,270137.03,1833399.12,2018601.88,199573.88,304062.78,15711716.00,8806191.00,4071302.75,1121960.00,3279817.00,2768917.50,10665577.00,14980856.00,405414.84,531115.56,541096.06,634046.56,13959048.00,11780941.00,934915.31,15509653.00,1779197.12,595464.06,286136.84,149433.77,1212495.00,1203546.50,5868918.00,6055954.50,18762378.00,21905936.00,76359.37,146041.89,5623069.50,5239555.50,22110.76,23406.80,22995.34,15418.65,1722223.50,2522284.25,2198915.75,3957395.25,15225305.00,15264048.00,14616493.00,761484.81,2043864.62,20442126.00,1015439.31,4245550.50,937433.56
g,868,868,33,333.280365,2.739,0.853793,[M-H]-,,C22:3,C22:3,C22H38O2,0.341,1.373511,333.280365,1484244.62,657224.31,0.00,312356.59,720721.19,701175.44,62142.02,525407.19,23344.61,95747.85,5809.44,3299828.00,2285050.00,0.00,124737.97,2625847.75,165975.39,0.00,0.00,8444157.00,145597.23,84042.94,52134.76,436501.91,189699.80,302699.03,72829.65,0.00,70508.45,1910.87,0.00,389462.88,51466.11,0.00,0.00,145623.64,20727.30,40048.15,7382.95,0.00,169269.27,626677.75,28281.28,899303.69,14755.86,0.00,42261.59,134235.06,43800.70,0.00,0.00,0.00,0.00,11933.74,27688.85,40822.23,4592650.50,735450.81,167968.86,26501.41,0.00,2570678.00,2157836.75,231507.62,4355537.00,226324.31
g,874,874,37,335.296875,2.731,0.856142,[M-H]-,,C22:2,C22:2,C22H40O2,0.330,3.913729,335.296875,404339.84,2251135.00,0.00,347547.69,76400.98,279571.28,4903.26,319288.75,65646.92,66603.23,57956.38,181152.70,878412.06,0.00,22185.29,481689.66,623805.38,0.00,13069.01,3233280.75,212123.27,18663.14,124506.52,169080.61,256842.36,0.00,53890.36,0.00,80014.88,4792.45,17902.96,514486.00,151970.50,0.00,27205.66,246407.08,22944.62,22820.46,38863.09,0.00,452326.88,192186.12,29642.37,397585.97,23558.94,0.00,2010.14,582110.56,9610.69,0.00,0.00,0.00,0.00,24578.14,453466.47,581543.19,2917834.75,618253.94,311455.56,64386.00,180504.20,346716.38,286641.47,376920.12,1042991.81,297350.38
g,881,881,56,337.311829,2.697,0.851675,[M-H]-,,C22:1,C22:1,C22H42O2,0.312,1.809461,337.311829,847690.94,21743678.00,0.00,276735.53,357947.16,1690680.62,95842.25,150776.42,99532.80,253776.02,102466.84,151095.58,1900549.88,135208.17,369916.09,171384.00,495911.62,60052.32,580778.31,367222.97,1223743.38,74971.57,724061.56,129785.40,677681.81,13657.72,465476.34,45024.70,939913.44,197087.14,1038548.50,451342.66,262279.38,40769.83,1695608.00,133594.64,466913.34,839809.31,93068.41,30540.12,371473.00,181726.23,70664.02,453214.88,246723.17,102378.50,145497.81,149612.89,174667.73,8807.80,10207.59,7078.02,4603.58,181979.69,8413944.00,8680816.00,5903030.50,1735795.38,163174.48,427241.78,4056878.75,152794.81,350479.75,3988498.75,3918445.25,318093.78
g,884,884,64,341.109528,13.867,0.838722,[M-H]-,,Cellobiose,Cellobiose,C12H22O11,0.157,1.699850,341.109528,214175488.00,35745052.00,353109472.00,495210272.00,262426544.00,401653344.00,599488128.00,656542656.00,765991424.00,708825792.00,699215552.00,301476832.00,170187184.00,443088864.00,467294720.00,351177888.00,456873344.00,664779264.00,643225600.00,318833920.00,476962464.00,581493440.00,376145152.00,649115072.00,422503008.00,449202272.00,451959776.00,449990656.00,388386016.00,505846304.00,485470048.00,441201696.00,584412608.00,498761216.00,663793280.00,719368704.00,724252416.00,733911104.00,716478976.00,443130784.00,586421184.00,613271744.00,667886528.00,412704640.00,483601312.00,734284096.00,777249600.00,695092160.00,516497664.00,1760.84,3097.08,993204.19,570990.94,641454400.00,378721632.00,509807616.00,4807957.50,259478784.00,490331648.00,669925952.00,406424160.00,241735824.00,253671120.00,411433472.00,65979264.00,475395936.00
g,893,893,22,325.311646,2.682,0.831600,[M-H]-,,C21:0,C21:0,C21H42O2,0.312,1.313346,325.311646,42579.25,809032.69,0.00,48847.32,3668.40,38498.54,0.00,5720.72,58580.06,0.00,36886.28,0.00,110228.54,0.00,41813.06,0.00,29448.15,7890.94,55331.37,0.00,9807.57,4431.60,31479.32,0.00,3881.97,0.00,0.00,0.00,13185.44,8617.90,35763.79,30954.93,89633.62,41171.80,39949.86,22313.73,42990.82,13511.27,91719.03,0.00,0.00,20125.64,29404.24,0.00,0.00,6989.69,70833.20,6748.86,0.00,15374.88,21699.81,22153.87,16269.23,29720.74,435101.75,245355.81,1022946.81,0.00,0.00,4790.29,84486.02,0.00,0.00,11074.54,361675.66,0.00
g,896,896,34,327.234039,2.735,0.855173,[M-H]-,,C22:6,C22:6,C22H32O2,0.353,3.357342,327.234039,718142.50,2585748.00,30006.53,150738.88,3099748.25,442555.97,269519.09,0.00,8985.17,0.00,0.00,946175.81,2492048.25,511849.50,320506.59,400126.75,168461.02,9001.57,112690.69,857173.44,0.00,869.55,39923.27,24378.41,87770.38,254619.23,168036.89,282137.06,85144.82,338526.59,25058.36,381157.59,21788.62,540748.00,0.00,3562.24,9067.99,2480.27,0.00,0.00,8868.20,0.00,8269.34,361885.16,6402.27,32166.59,0.00,16794.42,0.00,0.00,0.00,0.00,0.00,326655.47,828136.69,291495.53,44527196.00,750861.00,43125.55,64447.05,2236254.25,3068597.75,1943761.00,388999.75,10550245.00,21241.12
g,901,901,22,329.248962,2.686,0.854990,[M-H]-,,C22:5,C22:5,C22H34O2,0.263,1.112263,329.248962,524098.38,5914174.50,886.43,66290.12,4879761.00,327815.91,333846.66,0.00,0.00,0.00,0.00,710999.69,1857992.00,588857.81,700580.81,103906.13,0.00,0.00,4592.34,171142.48,0.00,1216.72,0.00,1756.18,7261.08,679928.44,69118.46,598866.06,0.00,424869.12,49532.00,54515.91,0.00,299047.03,0.00,0.00,5063.51,14257.36,0.00,1606.04,0.00,0.00,0.00,46895.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,854834.50,946181.94,550159.75,19104574.00,438354.00,0.00,0.00,1473944.38,2802800.00,3510211.00,825060.81,10460649.00,10409.66
g,907,907,33,331.264526,2.750,0.853249,[M-H]-,,C22:4,C22:4,C22H36O2,0.336,0.829121,331.264526,1687313.12,1904586.88,0.00,145584.86,5529793.50,876820.44,456122.22,18772.23,13517.15,22551.82,0.00,2214764.25,2729850.75,181175.44,661618.38,312229.97,0.00,0.00,0.00,674812.19,76638.73,145807.14,14154.24,225178.80,56019.44,1146583.88,172929.31,82991.08,15229.17,176417.75,14963.80,230108.17,10181.29,200711.83,0.00,13036.57,19245.90,25894.69,0.00,8740.90,16673.47,98683.91,0.00,584899.81,0.00,3844.91,26521.47,0.00,83101.45,0.00,0.00,0.00,0.00,303897.00,442745.53,365123.97,7319924.50,910526.69,23056.48,9793.48,340147.22,5853264.00,6741022.50,1803089.88,15034821.00,75469.02
g,923,923,17,363.328033,2.657,0.849879,[M-H]-,,C24:2,C24:2,C24H44O2,0.307,3.275799,363.328033,139642.80,403176.00,0.00,69012.95,159589.06,22467.01,0.00,57222.06,3605.05,34484.90,0.00,0.00,114190.91,6259.44,41759.84,87991.24,13340.00,0.00,0.00,135912.81,15994.24,28598.40,5533.31,78949.77,57783.92,2309.52,0.00,13361.78,0.00,100276.37,0.00,112335.09,28367.59,48082.50,2964.15,67710.05,0.00,0.00,1305.06,0.00,0.00,34064.95,0.00,78544.68,0.00,0.00,2952.98,30735.37,0.00,0.00,0.00,0.00,0.00,141614.80,63642.39,177003.06,2029456.50,33369.82,38711.84,0.00,66160.35,21923.16,14911.53,1819.86,1285314.38,11132.99
g,924,924,51,365.343079,2.674,0.853143,[M-H]-,,C24:1,C24:1,C24H46O2,0.311,1.587097,365.343079,977925.94,2882285.75,4824.22,416820.59,1058425.88,219838.62,52437.54,476916.91,137374.00,352894.25,89462.53,114230.93,1075429.12,113781.07,195208.17,620051.44,276381.72,6594.84,78990.55,454941.53,294347.09,324663.00,148094.61,504935.38,313582.19,33745.21,101328.55,164136.42,216600.58,737500.31,144939.20,648979.56,268159.78,358510.50,149554.52,491433.34,130664.66,125878.75,82778.41,13381.84,235004.70,514215.62,101669.16,473370.66,168351.72,21790.48,149298.30,513652.41,90619.88,1460.76,0.00,2074.25,0.00,1197031.62,1201519.50,1732450.00,17248558.00,402439.59,411197.72,209522.52,720290.81,212312.94,226664.88,167143.36,8299067.50,301681.03
g,925,925,51,367.358887,2.630,0.853413,[M-H]-,,C24:0(Lignoceric acid),C24:0(Lignoceric acid),C24H48O2,0.290,1.993754,367.358887,209140.25,2597841.25,4948.73,180918.83,267564.91,46722.93,29327.64,62748.94,110045.34,74794.53,81470.59,42019.37,263418.72,20876.99,190264.77,46393.87,285237.59,26691.27,116601.02,31605.85,76994.09,75671.60,176034.50,45599.03,50902.34,904.31,21375.04,27742.78,284706.09,153599.02,137528.42,36373.56,213485.39,120714.54,117700.21,171666.89,152846.48,135812.11,194244.12,14068.36,234820.31,97408.30,97204.52,56967.96,141612.00,259826.81,211543.08,93797.18,36542.64,15882.34,20702.66,45881.21,17549.62,360778.09,1309686.50,1762945.50,5245505.50,77032.38,136194.64,144380.61,189806.55,62989.00,96423.73,30625.16,2345769.25,81661.80
g,941,941,7,357.280945,2.961,0.815555,[M-H]-,,C24:5,C24:5,C24H38O2,0.563,2.904159,357.280945,23877368.00,1537305.12,1570652.88,0.00,12494497.00,1339296.12,52967.83,748450.75,286834.88,2492.25,0.00,14353871.00,22533392.00,9437601.00,0.00,463458.41,1459404.62,975.47,0.00,77351752.00,0.00,1369.25,0.00,1426957.00,3408338.25,6367.46,2825001.75,4697571.00,4564057.50,1178071.62,227828.80,533276.81,0.00,4583534.50,0.00,93062.73,0.00,23195.52,0.00,324658.59,0.00,251209.38,0.00,4683859.50,250408.88,0.00,0.00,22556.47,0.00,0.00,0.00,0.00,1722.88,7238145.50,300224.75,4630.14,3323628.00,0.00,1077538.38,0.00,8138084.50,9262760.00,18941786.00,9318921.00,27836074.00,2524131.75
g,946,946,22,351.327820,2.671,0.848421,[M-H]-,,C23:1,C23:1,C23H44O2,0.296,2.779641,351.327820,61997.62,1851764.88,0.00,192539.48,30536.60,102060.27,0.00,10733.11,52807.32,28864.87,17038.11,0.00,166713.80,0.00,42682.12,13281.25,15462.65,0.00,19023.85,35309.34,87575.94,10868.48,13499.23,19411.23,32800.36,0.00,42628.18,1424.40,35176.88,22813.61,44735.80,33152.81,27827.11,6670.47,35053.77,19064.49,18478.10,0.00,2090.39,0.00,9162.81,10870.06,12124.98,6614.49,16985.01,0.00,12854.19,11549.07,21627.14,0.00,0.00,0.00,0.00,18649.07,440983.16,468308.16,977122.31,72302.60,0.00,5297.82,107230.56,14045.35,0.00,89142.22,555684.69,110620.00
g,948,948,24,353.343719,2.695,0.852815,[M-H]-,,C23:0,C23:0,C23H46O2,0.345,3.454731,353.343719,139280.23,1423735.00,7285.80,167412.98,47819.11,47430.61,13445.09,53940.28,67136.30,32004.83,56880.86,0.00,187116.95,9449.26,139241.41,30152.80,43163.34,4182.89,86014.12,13556.10,57079.83,29728.03,116747.75,19891.15,38147.85,0.00,36527.05,13000.42,88067.91,116918.74,35344.94,10254.59,88571.34,68011.84,75341.77,52444.75,81134.05,50155.86,106404.78,0.00,35288.61,73765.65,52873.73,16777.34,57860.90,15236.22,160950.95,22343.43,37878.97,9090.68,8218.93,18147.71,7174.47,190665.95,638777.88,769131.69,2275253.25,53301.23,58495.60,72344.12,144279.05,17492.64,35736.64,24270.77,960379.44,102670.62
g,951,951,24,355.265289,2.980,0.855947,[M-H]-,,C24:6,C24:6,C24H36O2,0.589,2.920636,355.265289,8713048.00,1549638.62,27170.66,0.00,2486830.50,0.00,15481.32,446559.12,0.00,3959.80,0.00,5532268.00,1185692.62,2811748.25,0.00,808301.31,677604.00,0.00,0.00,13747297.00,0.00,8967.07,0.00,0.00,6100.74,0.00,104688.59,3795756.00,456701.25,1275258.88,0.00,855864.19,0.00,2649436.00,0.00,103877.66,0.00,0.00,0.00,0.00,0.00,288844.88,0.00,2908090.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2701035.50,1914646.38,182775.64,5268762.00,165200.48,690848.31,0.00,1915541.38,3638606.75,20428614.00,2207814.75,20114694.00,211740.12
g,961,961,29,301.218475,2.622,0.853656,[M-H]-,,C20:5,C20:5,C20H30O2,0.183,3.849938,301.218475,361581.47,4083186.75,0.00,149933.19,178174.52,115334.12,12665.42,0.00,16200.20,107381.27,772.60,185307.36,2084243.62,26089.75,35964.51,284851.22,108898.59,1019.35,8918.61,314104.88,30428.85,24677.30,4208.38,4339.30,173290.36,49683.94,41319.45,10683.46,55326.50,11009.94,56858.34,22766.81,11161.89,111689.88,63362.46,0.00,29670.58,953.13,11097.17,23882.68,48352.95,2869.86,0.00,72780.60,15260.89,3215.15,2086.46,5483.89,2619.75,42171.65,67062.27,62800.92,53323.11,22536.38,253134.88,84809.49,15988352.00,1245927.38,53752.64,868.46,715633.81,1277146.88,827557.81,177598.89,1502573.50,41157.49
g,966,966,48,303.233215,2.779,0.858614,[M-H]-,,C20:4,C20:4,C20H32O2,0.356,0.905766,303.233215,1716984.88,7845226.50,108808.56,614046.94,5650136.00,1236283.00,907654.19,59450.61,58273.71,4476.14,0.00,3108197.25,9557568.00,1007975.44,944678.19,1654995.00,163656.02,30518.27,186373.30,3924819.25,40153.44,95438.46,156633.70,68131.14,312829.25,1092324.12,690543.06,1018104.00,547701.19,881063.81,312008.91,1185226.75,105446.69,2683189.25,47333.41,39219.28,53695.52,31368.41,4792.54,70093.09,18296.71,48623.08,44952.79,1219790.88,163147.75,13336.08,5278.59,137193.77,124936.27,2611.66,10033.78,7651.30,5530.15,988514.94,1623824.12,874488.56,177755888.00,2492517.25,286160.22,168022.64,7831984.50,11295625.00,8204057.50,1296167.62,23985674.00,309363.16
g,969,969,53,305.249664,2.780,0.854834,[M-H]-,,C20:3,C20:3,C20H34O2,0.351,3.499165,305.249664,1702458.38,7339587.50,69262.88,440931.84,13752159.00,2527899.00,1443848.38,48538.72,185389.77,9212.37,5097.58,2657856.00,8095614.50,3073751.75,3936636.25,658497.06,40290.11,6213.05,163170.36,1822203.38,83126.12,232543.08,49783.88,278283.06,198176.83,2770492.75,466229.75,1487964.62,118451.23,4210489.00,90581.16,698719.31,129964.63,1500507.00,42274.14,51063.97,48333.79,75184.33,0.00,26980.42,42321.76,101751.46,15703.09,1277715.12,352900.78,24536.28,48976.68,23820.52,148737.33,1027.35,0.00,0.00,0.00,4820866.50,2964092.00,1632187.38,85098192.00,2540179.75,182699.55,67252.80,3223518.75,9064735.00,15688059.00,2821041.25,26438298.00,328735.12
g,976,976,57,293.151520,7.043,0.837338,[M-H]-,,Leu-Tyr,Leu-Tyr,C15H22N2O4,0.155,2.810754,293.151520,17047830.00,8668197.00,21761764.00,24590982.00,36319572.00,17522536.00,6408901.50,2507919.75,7057227.50,1099507.88,725677.94,11775955.00,35762432.00,25377350.00,13247493.00,27937592.00,34899976.00,51394.82,2212160.25,8495675.00,3656425.00,225259.86,537976.88,5620778.50,16103459.00,27108280.00,9082549.00,13561903.00,2938949.25,8619548.00,5245314.50,27772208.00,8142530.50,9789055.00,6414946.50,285431.81,866285.00,469477.12,5753093.50,6928556.00,6447296.00,1661192.62,2015256.62,41755244.00,4092741.25,0.00,935963.31,4972642.50,2880937.00,0.00,0.00,1059.75,4639.59,39393800.00,2555103.00,1452516.50,5639094.00,31150504.00,15107699.00,7286607.50,10824477.00,21034050.00,20918822.00,27584946.00,5101159.50,6041206.50
g,983,983,51,295.264374,2.801,0.854642,[M-H]-,,C19:1,C19:1,C19H36O2,0.378,0.413427,295.264374,2139299.25,18245978.00,28655.43,559932.69,1974354.38,1758632.12,60622.56,131359.50,189854.81,47363.26,62596.09,870015.56,3146491.25,549652.69,420994.00,238342.73,519521.41,4382.48,112615.96,3824336.00,685509.19,119146.73,448292.66,276084.16,516860.75,143075.64,493509.00,161853.83,306692.22,260427.05,508348.59,633313.88,675579.25,228125.92,756106.44,23519.37,289903.91,11737.39,92495.56,244040.67,249323.88,164579.66,145482.73,735962.75,585461.25,45772.30,39369.32,6893.78,452277.09,21360.11,16511.74,7950.46,6986.98,490296.50,2681402.50,1051015.75,13384052.00,3809126.75,480200.25,600524.06,1550531.50,1436072.00,3090579.75,2236625.75,11086857.00,1018363.00
g,1000,1000,5,319.192352,5.148,0.799126,[M-H]-,,5'-Carboxy-alpha-chromanol,5'-Carboxy-alpha-chromanol,C19H28O4,0.947,2.677052,319.192352,0.00,15741599.00,0.00,6452.09,5751524.00,6906717.50,0.00,0.00,0.00,0.00,257307.62,0.00,211238.95,0.00,0.00,0.00,127261.98,0.00,1366668.12,0.00,2097812.25,0.00,0.00,1486323.62,5004110.00,0.00,34053.77,0.00,0.00,0.00,0.00,4529552.50,1106010.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6422992.50,576409.94,0.00,149222.81,0.00,91238.94,2497978.25,2879421.75,0.00,0.00,0.00,0.00,3950.48,1942.73,0.00,0.00,7191496.50,941378.75,1981.08,0.00,0.00,0.00,23251.05,0.00,5195979.50
g,1013,1013,56,307.264862,2.760,0.853952,[M-H]-,,C20:2,C20:2,C20H36O2,0.331,1.986406,307.264862,4325342.50,6262076.00,41295.20,554963.25,16131857.00,3915706.25,487892.97,192350.11,196287.00,81040.35,63317.61,4283812.00,5590737.00,1872235.62,1115200.25,1725857.12,215190.88,0.00,92215.60,5177669.50,433591.22,586046.19,336055.94,678281.06,291734.03,2849769.25,1081059.50,721308.25,557020.69,814523.06,390603.16,547678.19,131886.20,574702.31,230977.06,200291.25,228900.70,147438.03,34396.30,173478.67,275679.00,499633.50,74776.41,2383305.00,225835.33,0.00,104095.28,165507.11,334258.44,12999.77,5769.57,2219.72,1032.95,1206457.12,2472220.50,1517333.62,33788100.00,2959711.00,229107.88,176342.64,1335419.00,11808131.00,16665456.00,4947933.50,32238024.00,533348.56
g,1025,1025,66,311.296234,2.728,0.856643,[M-H]-,,C20:0(Arachidic acid),C20:0(Arachidic acid),C20H40O2,0.328,2.156750,311.296234,1600066.62,29768214.00,40259.74,1204961.00,2023505.62,1493702.12,193139.45,274792.66,650246.81,147849.27,672769.50,608723.06,11079437.00,566389.19,843144.00,385738.59,2019795.62,107832.34,598764.56,1881171.62,1309532.50,384860.03,846637.19,189505.62,595746.19,87851.35,357632.38,250486.98,1354085.00,314229.28,1105178.12,1145169.88,1575223.12,465811.34,862484.69,520719.75,710703.50,328119.88,816539.75,149833.39,2115274.00,388050.97,760267.06,532858.00,497679.91,432620.28,647824.75,481678.41,488570.34,361869.59,435347.62,431663.84,421851.50,678267.25,12161524.00,7853990.50,20073834.00,1592977.62,790179.06,1168401.62,2486928.75,1131993.88,1220064.50,1426787.62,9992123.00,2699084.75
g,1029,1029,64,309.280975,2.748,0.856277,[M-H]-,,C20:1,C20:1,C20H38O2,0.331,3.453555,309.280975,19460986.00,109321000.00,139705.94,2058363.00,22589592.00,8868979.00,851124.31,2168747.50,990403.50,867385.06,487768.16,7903654.50,14119411.00,2432026.75,2026107.12,7266274.00,3715169.25,98601.10,1045447.31,20156378.00,3541034.00,1388797.50,2264477.75,2045346.38,1602862.50,1065141.62,3926298.25,427858.53,3345444.25,457478.53,2940408.00,3303860.25,2119899.00,1107368.00,2630736.00,1946594.62,1822529.38,493618.28,378313.59,875269.31,1830895.38,2630474.75,742466.31,5366609.50,2157321.50,677879.69,330671.47,1939309.00,2541537.00,38398.36,31013.69,49145.30,35110.04,702249.81,22982310.00,17342936.00,47453236.00,11276416.00,3077005.25,2431889.50,10340487.00,8756655.00,8645307.00,10349765.00,98549160.00,2977270.00
g,1039,1039,65,465.305176,2.004,0.850911,[M-H]-,,Cholesteryl sulfate,Cholesteryl sulfate,C27H46O4S,0.044,1.639657,465.305176,105186648.00,80957032.00,2686173.25,37018100.00,117119464.00,49829716.00,31565558.00,30448070.00,14009852.00,14335229.00,12167084.00,80282008.00,60214068.00,73985848.00,22392560.00,63831964.00,48424160.00,3586165.25,18108242.00,100514496.00,13056032.00,18854220.00,4174248.75,49051244.00,36249804.00,28133550.00,18188592.00,61745136.00,17152168.00,60986556.00,12738273.00,45100516.00,10743369.00,35621012.00,25790142.00,27618288.00,8525760.00,18701456.00,8596322.00,2517219.75,21854206.00,27116218.00,10506771.00,56719148.00,17061610.00,632714.94,341050.75,40408048.00,7250530.00,9867.11,10454.99,15208.78,1694.39,88499704.00,17926086.00,13230444.00,89461048.00,63737580.00,33157872.00,18442682.00,34234636.00,44117000.00,67143016.00,23626682.00,194926592.00,49396148.00
g,1059,1059,56,452.279327,7.057,0.843966,[M-H]-,,LysoPE(16:0) (1),LysoPE(16:0),C21H44NO7P,0.043,2.361633,452.279327,218878.77,1485292.00,439608.84,9446145.00,1649819.38,8340624.50,6013247.50,2076764.00,4499033.00,1752922.50,2795611.25,787309.56,3111208.00,7815524.00,4287325.50,2394204.25,3667316.25,590290.06,4042267.25,1565448.00,4416693.00,4363667.50,5503753.50,4838358.00,6707236.00,1749666.62,7194710.50,701025.06,7438028.00,3011276.25,7656300.00,3706412.25,1323622.75,4431080.50,5691452.00,709135.81,2271323.75,3196400.25,2120113.00,808373.19,2588864.50,2100541.25,1421407.00,6080273.50,7159208.00,122699.75,177783.94,2834396.75,2478974.75,0.00,0.00,0.00,0.00,2230088.75,6720362.00,7218346.00,484229.09,6640554.50,5972591.50,7156653.50,11408001.00,6462550.50,4299744.00,11385500.00,78104.29,5935537.50
g,1100,1100,61,387.115265,13.869,0.858556,[M-H]-,,Fructoselysine 6-phosphate,Fructoselysine 6-phosphate,C12H25N2O10P,0.444,5.518301,387.115265,1590338.62,278771.09,2309299.25,3356550.00,1735172.62,2710534.00,3955526.25,4023256.75,4542518.50,4404059.50,3928664.00,2028572.88,1115602.50,2857098.75,2781723.25,2153821.25,2390238.75,4182000.00,3616374.75,2190116.00,2503835.75,3097510.00,2257214.00,4107800.75,2915856.00,2932093.75,3214607.25,2621802.00,2891424.25,3636138.00,3259834.00,2869788.00,3177996.75,2573623.00,3311990.00,4482564.00,3783953.75,3955920.00,3879899.25,1990621.00,3720693.00,3901762.75,4568734.50,2660983.00,3162205.25,4477717.50,4431262.00,4095021.75,3595586.25,0.00,0.00,0.00,0.00,3803084.00,2148148.00,3100734.75,16827.04,1465840.62,2745091.75,3596986.75,2270779.75,1598572.62,1289338.00,2320039.00,362767.00,2376025.00
g,1105,1105,28,436.284546,7.058,0.853295,[M-H]-,,LysoPE(P-16:0),LysoPE(P-16:0),C21H44NO6P,0.041,2.728010,436.284546,0.00,492906.47,73195.35,2909977.25,85290.17,137647.91,755860.00,454687.00,787330.50,84574.46,68769.60,117349.09,204423.95,369536.25,1239125.12,262557.09,307345.91,0.00,102462.02,524683.75,245924.75,27799.07,55526.89,156637.95,384538.34,227462.55,798273.81,305573.41,612107.19,187414.69,115847.34,771441.69,429278.41,176746.83,1870049.12,76300.43,144678.86,0.00,36693.83,14720.54,139197.53,109211.23,189187.39,697752.75,523923.84,0.00,105030.90,474561.41,339989.91,0.00,0.00,0.00,0.00,209927.70,143042.48,129917.90,15524.45,3132004.00,234867.50,958623.69,251479.50,346689.16,318224.97,745717.69,51965.65,342049.91
g,1107,1107,40,391.286469,3.151,0.855349,[M-H]-,,Hyodeoxycholic acid,Hyodeoxycholic acid,C24H40O4,0.151,2.807753,391.286469,60084272.00,84074344.00,1951556.00,4068380.25,3827214.00,15191600.00,257667.58,575244.31,2252903.25,55496.43,68056.84,22683472.00,177161808.00,595462.56,9439195.00,7545547.50,4419604.50,85027.85,618730.19,10622861.00,11832.78,5074.90,1992580.62,751382.50,770669.75,11776152.00,149670.14,2672394.25,2595043.25,1429465.00,1387200.88,1933687.00,135341.73,7846882.00,441564.34,299489.97,89750.41,402214.66,154825.19,331492.50,395699.53,188817.62,18939.79,6282549.50,135759.59,136188.20,176701.58,22375.66,795971.19,0.00,0.00,11928.36,2162.11,2292834.00,188618.45,23441.84,373285024.00,77763048.00,532370.19,15684.30,5095061.00,43904540.00,51537740.00,9920042.00,133604888.00,483631.38
g,1111,1111,42,394.295135,5.138,0.819212,[M-H]-,,hexadecadienoyl carnitine C16:2 isomer 2,hexadecadienoyl carnitine C16:2 isomer 2,C23H41NO4,1.601,2.941108,394.295135,469353.59,164444.84,77093.66,319685.91,128508.38,434768.62,7525.40,37627.00,242463.05,1929.58,1878.15,286556.09,901554.56,37627.37,772497.31,178050.25,211901.19,7081.62,49937.05,178383.77,0.00,0.00,25137.47,41022.90,42983.26,742075.50,15254.30,140443.67,45104.34,91554.90,77881.85,117883.49,6529.35,480857.62,23328.49,35889.75,4620.85,38645.38,17486.78,23734.05,32099.95,6339.76,0.00,182218.14,7602.93,12780.01,12961.24,1927.33,57876.04,0.00,0.00,0.00,0.00,93305.34,20425.95,0.00,1244226.12,531572.19,35722.45,1627.15,38686.49,244938.08,346833.16,139339.02,728761.69,12037.57
