Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4280821,AMPLICON,501,55501471,PRJEB38984,SAMEA7000355,39234236,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233481,SAMEA7000355,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T06:05:00Z,1,SAMEA7000355,W0053_v4,Illumina Solexa,ERP122448,W0053_v4
ERR4280822,AMPLICON,501,62751259,PRJEB38984,SAMEA7000356,41331991,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233482,SAMEA7000356,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000356,W0054_v1,Illumina Solexa,ERP122448,W0054_v1
ERR4280823,AMPLICON,501,54669644,PRJEB38984,SAMEA7000357,37838873,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233483,SAMEA7000357,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000357,W0054_v2,Illumina Solexa,ERP122448,W0054_v2
ERR4280824,AMPLICON,501,41202689,PRJEB38984,SAMEA7000358,28997102,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233484,SAMEA7000358,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T14:24:00Z,1,SAMEA7000358,W0054_v3,Illumina Solexa,ERP122448,W0054_v3
ERR4280825,AMPLICON,501,25483238,PRJEB38984,SAMEA7000359,17859272,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233485,SAMEA7000359,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000359,W0054_v4,Illumina Solexa,ERP122448,W0054_v4
ERR4280826,AMPLICON,501,64138914,PRJEB38984,SAMEA7000360,42872352,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233486,SAMEA7000360,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-08-01T05:46:00Z,1,SAMEA7000360,W0055_v1,Illumina Solexa,ERP122448,W0055_v1
ERR4280827,AMPLICON,501,51422325,PRJEB38984,SAMEA7000361,35278351,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233487,SAMEA7000361,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T18:36:00Z,1,SAMEA7000361,W0055_v2,Illumina Solexa,ERP122448,W0055_v2
ERR4280828,AMPLICON,501,89692342,PRJEB38984,SAMEA7000362,63762185,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233488,SAMEA7000362,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000362,W0055_v3,Illumina Solexa,ERP122448,W0055_v3
ERR4280829,AMPLICON,501,58544666,PRJEB38984,SAMEA7000363,41471903,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233489,SAMEA7000363,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000363,W0055_v4,Illumina Solexa,ERP122448,W0055_v4
ERR4280830,AMPLICON,501,68707340,PRJEB38984,SAMEA7000364,46605510,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233490,SAMEA7000364,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000364,W0056_v1,Illumina Solexa,ERP122448,W0056_v1
ERR4280831,AMPLICON,501,54450556,PRJEB38984,SAMEA7000365,37110172,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233491,SAMEA7000365,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000365,W0056_v2,Illumina Solexa,ERP122448,W0056_v2
ERR4280832,AMPLICON,501,45422784,PRJEB38984,SAMEA7000366,32348218,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233492,SAMEA7000366,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T19:36:00Z,1,SAMEA7000366,W0056_v3,Illumina Solexa,ERP122448,W0056_v3
ERR4280833,AMPLICON,501,59889818,PRJEB38984,SAMEA7000367,43075290,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233493,SAMEA7000367,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:00:00Z,1,SAMEA7000367,W0056_v4,Illumina Solexa,ERP122448,W0056_v4
ERR4280834,AMPLICON,501,61338962,PRJEB38984,SAMEA7000368,40574464,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233494,SAMEA7000368,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000368,W0057_v1,Illumina Solexa,ERP122448,W0057_v1
ERR4280835,AMPLICON,501,63203482,PRJEB38984,SAMEA7000369,42996124,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233495,SAMEA7000369,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T18:55:00Z,1,SAMEA7000369,W0057_v2,Illumina Solexa,ERP122448,W0057_v2
ERR4280836,AMPLICON,501,25410809,PRJEB38984,SAMEA7000370,18022438,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233496,SAMEA7000370,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:00:00Z,1,SAMEA7000370,W0057_v3,Illumina Solexa,ERP122448,W0057_v3
ERR4280837,AMPLICON,501,86024109,PRJEB38984,SAMEA7000371,61069626,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233497,SAMEA7000371,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000371,W0057_v4,Illumina Solexa,ERP122448,W0057_v4
ERR4280838,AMPLICON,501,71481842,PRJEB38984,SAMEA7000372,47288303,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233498,SAMEA7000372,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T21:58:00Z,1,SAMEA7000372,W0058_v1,Illumina Solexa,ERP122448,W0058_v1
ERR4280839,AMPLICON,501,60825726,PRJEB38984,SAMEA7000373,41836856,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233499,SAMEA7000373,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-22T01:20:00Z,1,SAMEA7000373,W0058_v2,Illumina Solexa,ERP122448,W0058_v2
ERR4280840,AMPLICON,501,109566444,PRJEB38984,SAMEA7000374,77992285,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233500,SAMEA7000374,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000374,W0058_v3,Illumina Solexa,ERP122448,W0058_v3
ERR4280841,AMPLICON,501,21663131,PRJEB38984,SAMEA7000375,15280969,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233501,SAMEA7000375,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T19:42:00Z,1,SAMEA7000375,W0058_v4,Illumina Solexa,ERP122448,W0058_v4
ERR4280842,AMPLICON,501,38822031,PRJEB38984,SAMEA7000376,26196180,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233502,SAMEA7000376,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-21T20:05:00Z,1,SAMEA7000376,W0059_v1,Illumina Solexa,ERP122448,W0059_v1
ERR4280843,AMPLICON,501,67614050,PRJEB38984,SAMEA7000377,45671354,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233503,SAMEA7000377,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:10:00Z,1,SAMEA7000377,W0059_v2,Illumina Solexa,ERP122448,W0059_v2
ERR4280844,AMPLICON,501,36087408,PRJEB38984,SAMEA7000378,25555404,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233504,SAMEA7000378,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T13:18:00Z,1,SAMEA7000378,W0059_v3,Illumina Solexa,ERP122448,W0059_v3
ERR4280845,AMPLICON,501,64130606,PRJEB38984,SAMEA7000379,45367505,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233505,SAMEA7000379,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000379,W0059_v4,Illumina Solexa,ERP122448,W0059_v4
ERR4280846,AMPLICON,501,38618109,PRJEB38984,SAMEA7000380,25158371,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233506,SAMEA7000380,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000380,W0060_v1,Illumina Solexa,ERP122448,W0060_v1
ERR4280847,AMPLICON,501,45535600,PRJEB38984,SAMEA7000381,30702733,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233507,SAMEA7000381,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T07:57:00Z,1,SAMEA7000381,W0060_v2,Illumina Solexa,ERP122448,W0060_v2
ERR4280848,AMPLICON,501,64281125,PRJEB38984,SAMEA7000382,45539743,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233508,SAMEA7000382,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-23T01:15:00Z,1,SAMEA7000382,W0060_v3,Illumina Solexa,ERP122448,W0060_v3
ERR4280849,AMPLICON,501,59921217,PRJEB38984,SAMEA7000383,42622053,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233509,SAMEA7000383,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000383,W0060_v4,Illumina Solexa,ERP122448,W0060_v4
ERR4280850,AMPLICON,501,51648846,PRJEB38984,SAMEA7000384,34205869,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233510,SAMEA7000384,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:09:00Z,1,SAMEA7000384,W0061_v1,Illumina Solexa,ERP122448,W0061_v1
ERR4280851,AMPLICON,501,49248098,PRJEB38984,SAMEA7000385,33446615,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233511,SAMEA7000385,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-22T01:20:00Z,1,SAMEA7000385,W0061_v2,Illumina Solexa,ERP122448,W0061_v2
ERR4280852,AMPLICON,501,73135417,PRJEB38984,SAMEA7000386,51958581,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4233512,SAMEA7000386,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T00:10:00Z,1,SAMEA7000386,W0061_v3,Illumina Solexa,ERP122448,W0061_v3
